product_id,core_item_name,item_type,batch_id
2021250000006,chicken wings,ingredient,ingredient_batch_3201
20144791,beef mince,ingredient,ingredient_batch_3202
2034310000007,pork chops,ingredient,ingredient_batch_3203
2004890000001,pork fillet,ingredient,ingredient_batch_3204
2562930000003,chicken thigh,ingredient,ingredient_batch_3205
20145095,beef mince,ingredient,ingredient_batch_3206
2093340000005,chicken skewers,ingredient,ingredient_batch_3207
2084860000002,chicken breast,ingredient,ingredient_batch_3208
2064510000002,chicken,ingredient,ingredient_batch_3209
2578740000003,boerewors,ingredient,ingredient_batch_3210
2005540000006,beef liver,ingredient,ingredient_batch_3211
2560270000004,chicken wings,ingredient,ingredient_batch_3212
2563010000005,pork belly,ingredient,ingredient_batch_3213
2577400000001,boerewors,ingredient,ingredient_batch_3214
2005610000004,beef mince,ingredient,ingredient_batch_3215
2031840000002,lamb,ingredient,ingredient_batch_3216
2083490000000,chicken thighs,ingredient,ingredient_batch_3217
2024980000001,chicken thigh,ingredient,ingredient_batch_3218
2029810000008,beef bones,ingredient,ingredient_batch_3219
6009178802113,bacon,ingredient,ingredient_batch_3220
20035419,chicken breast,ingredient,ingredient_batch_3221
2578410000005,chicken,ingredient,ingredient_batch_3222
2032880000007,chicken thigh fillets,ingredient,ingredient_batch_3223
2020270000003,chicken,ingredient,ingredient_batch_3224
2033060000008,lamb,ingredient,ingredient_batch_3225
20150952,beef frikkadels,ingredient,ingredient_batch_3226
2561300000001,lamb shank,ingredient,ingredient_batch_3227
2070960000004,chicken,ingredient,ingredient_batch_3228
6009182649780,bacon,ingredient,ingredient_batch_3229
2563020000002,pork ribeye steak,ingredient,ingredient_batch_3230
2029970000009,beef,ingredient,ingredient_batch_3231
20076474,chicken kebabs,ingredient,ingredient_batch_3232
20145064,beef mince,ingredient,ingredient_batch_3233
6009178641545,hake,ingredient,ingredient_batch_3234
2575840000001,chicken,ingredient,ingredient_batch_3235
2004720000003,lamb chops,ingredient,ingredient_batch_3236
6009204182479,biltong,ingredient,ingredient_batch_3237
2029740000000,beef,ingredient,ingredient_batch_3238
2071580000009,bacon,ingredient,ingredient_batch_3239
6009217484898,pork sausage,ingredient,ingredient_batch_3240
6001009000262,chicken liver,ingredient,ingredient_batch_3241
2033640000008,beef,ingredient,ingredient_batch_3242
2004980000003,pork loin chops,ingredient,ingredient_batch_3243
2573110000003,pork steak,ingredient,ingredient_batch_3244
2084870000009,chicken wings,ingredient,ingredient_batch_3245
6009178802120,bacon,ingredient,ingredient_batch_3246
2570910000004,chicken,ingredient,ingredient_batch_3247
2027820000001,pork ribeye steak,ingredient,ingredient_batch_3248
6005000415087,hake,ingredient,ingredient_batch_3249
2033630000001,sirloin steak,ingredient,ingredient_batch_3250
2070940000000,chicken,ingredient,ingredient_batch_3251
2575970000001,chicken wings,ingredient,ingredient_batch_3252
20012199,hake,ingredient,ingredient_batch_3253
6009178801987,bacon,ingredient,ingredient_batch_3254
2009330000009,leg of lamb,ingredient,ingredient_batch_3255
6009101091225,beef mince,ingredient,ingredient_batch_3256
20076412,pork sausage,ingredient,ingredient_batch_3257
2578340000007,beef short ribs,ingredient,ingredient_batch_3258
2008310000008,lamb,ingredient,ingredient_batch_3259
2578700000005,boerewors,ingredient,ingredient_batch_3260
2029920000004,beef sirloin steak,ingredient,ingredient_batch_3261
6009204253780,chicken kebabs,ingredient,ingredient_batch_3262
2565660000008,pork loin chop,ingredient,ingredient_batch_3263
6001009008053,biltong,ingredient,ingredient_batch_3264
2577430000002,beef sausage,ingredient,ingredient_batch_3265
6009226483950,chicken breast,ingredient,ingredient_batch_3266
6009214470139,beef mince,ingredient,ingredient_batch_3267
2570900000007,pork ribs,ingredient,ingredient_batch_3268
6009207323589,frikkadels,ingredient,ingredient_batch_3269
2034210000008,chicken,ingredient,ingredient_batch_3270
6009223970385,hake nuggets,ready_meal,ingredient_batch_3271
2082150000008,chicken,ingredient,ingredient_batch_3272
2005550000003,oxtail,ingredient,ingredient_batch_3273
2561530000000,kassler chops,ingredient,ingredient_batch_3274
20047962,biltong,ingredient,ingredient_batch_3275
6009178801734,bacon,ingredient,ingredient_batch_3276
2069560000002,beef,ingredient,ingredient_batch_3277
6009204936379,ostrich burger,ingredient,ingredient_batch_3278
6007875472547,chipolatas,ingredient,ingredient_batch_3279
6005000069938,lamb meatballs,ingredient,ingredient_batch_3280
2083480000003,ribeye steak,ingredient,ingredient_batch_3281
2578120000005,lamb riblets,ingredient,ingredient_batch_3282
6009178641583,hake fillets,ingredient,ingredient_batch_3283
2030280000009,chicken,ingredient,ingredient_batch_3284
6009204182462,beef droewors,ingredient,ingredient_batch_3285
6001009028983,salmon,ingredient,ingredient_batch_3286
2034350000005,hake,ingredient,ingredient_batch_3287
2565500000007,lamb chops,ingredient,ingredient_batch_3288
20184407,chicken sausage,ingredient,ingredient_batch_3289
6009214968070,lamb mince,ingredient,ingredient_batch_3290
2575920000006,pork ribeye steak,ingredient,ingredient_batch_3291
20098209,chicken sausage,ingredient,ingredient_batch_3292
2570870000007,pork ribs,ingredient,ingredient_batch_3293
20039479,chicken kebabs,ingredient,ingredient_batch_3294
2572960000003,pork chops,ingredient,ingredient_batch_3295
6009223371441,hake,ingredient,ingredient_batch_3296
2566400000005,ostrich sausage,ingredient,ingredient_batch_3297
2577410000008,boerewors,ingredient,ingredient_batch_3298
6009226084515,tofu,ingredient,ingredient_batch_3299
6001009025616,biltong,ingredient,ingredient_batch_3300
6009189566547,chicken mince,ingredient,ingredient_batch_3301
2570760000001,lamb bones,ingredient,ingredient_batch_3302
2577420000005,boerewors,ingredient,ingredient_batch_3303
2578750000000,boerewors,ingredient,ingredient_batch_3304
6007875704044,bacon,ingredient,ingredient_batch_3305
2571930000005,lamb chops,ingredient,ingredient_batch_3306
2579240000005,chicken,ingredient,ingredient_batch_3307
2570880000004,beef ribs,ingredient,ingredient_batch_3308
6009217484881,beef sausage,ingredient,ingredient_batch_3309
2083160000002,oxtail,ingredient,ingredient_batch_3310
20161392,ostrich mince,ingredient,ingredient_batch_3311
2013320000009,beef steak,ingredient,ingredient_batch_3312
6009214425467,biltong,ingredient,ingredient_batch_3313
6001009032454,beef mince,ingredient,ingredient_batch_3314
2029900000000,beef,ingredient,ingredient_batch_3315
2577440000009,lamb sausage,ingredient,ingredient_batch_3316
2561840000004,beef short rib casserole,ready_meal,ingredient_batch_3317
6001009025623,droewors,ingredient,ingredient_batch_3318
2565090000005,basa,ingredient,ingredient_batch_3319
1230000068109,plant-based burger patty,ingredient,ingredient_batch_3320
6009214470146,beef mince,ingredient,ingredient_batch_3321
6009226159459,lamb sausage,ingredient,ingredient_batch_3322
2011510000006,beef steak,ingredient,ingredient_batch_3323
6001009025609,biltong,ingredient,ingredient_batch_3324
20098186,chicken rashers,ingredient,ingredient_batch_3325
2084400000004,beef,ingredient,ingredient_batch_3326
6009207125831,frikkadels,ingredient,ingredient_batch_3327
6009223800361,boerewors,ingredient,ingredient_batch_3328
2579320000000,beef brisket,ingredient,ingredient_batch_3329
6009175293594,beef burger,ingredient,ingredient_batch_3330
6009178037775,beef burger,ingredient,ingredient_batch_3331
2028540000005,gammon,ingredient,ingredient_batch_3332
20167783,ostrich meat,ingredient,ingredient_batch_3333
6009217704156,trout,ingredient,ingredient_batch_3334
6009223003618,fish cakes,ready_meal,ingredient_batch_3335
6009214094403,beef patty,ingredient,ingredient_batch_3336
2570550000006,lamb chop,ingredient,ingredient_batch_3337
6009101073856,chicken kebabs,ingredient,ingredient_batch_3338
20077822,beef sausage,ingredient,ingredient_batch_3339
6009189932359,dried beef sausage,ingredient,ingredient_batch_3340
2067850000008,boerewors,ingredient,ingredient_batch_3341
20173609,beef biltong,ingredient,ingredient_batch_3342
2578840000002,boerewors,ingredient,ingredient_batch_3343
6009195969653,biltong,ingredient,ingredient_batch_3344
6009189566226,chicken stock,ingredient,ingredient_batch_3345
20099176,beef burger,ingredient,ingredient_batch_3346
6009207681849,biltong,ingredient,ingredient_batch_3347
2065790000003,snoek,ingredient,ingredient_batch_3348
6009211641235,risotto,ingredient,ingredient_batch_3349
6009207761961,chicken seasoning,ingredient,ingredient_batch_3350
2033650000005,beef,ingredient,ingredient_batch_3351
6008000200530,salmon,ingredient,ingredient_batch_3352
2579920000004,chicken wings,ingredient,ingredient_batch_3353
6007875585537,lamb,ingredient,ingredient_batch_3354
6009207399591,trout,ingredient,ingredient_batch_3355
6009195623982,pork shoulder,ingredient,ingredient_batch_3356
6009207839301,rainbow trout,ingredient,ingredient_batch_3357
6009207984452,smoked hake,ingredient,ingredient_batch_3358
2572230000009,lamb tails,ingredient,ingredient_batch_3359
2565440000006,pork belly,ingredient,ingredient_batch_3360
6005000430219,salmon,ingredient,ingredient_batch_3361
6009195715540,biltong,ingredient,ingredient_batch_3362
2565410000005,boerewors,ingredient,ingredient_batch_3363
2578500000007,lamb ribs,ingredient,ingredient_batch_3364
2572390000000,lamb,ingredient,ingredient_batch_3365
2083150000005,lamb shanks,ingredient,ingredient_batch_3366
2578640000004,lamb boerewors,ingredient,ingredient_batch_3367
2089410000006,pork rashers,ingredient,ingredient_batch_3368
6009207681825,beef droewors,ingredient,ingredient_batch_3369
6009214470153,droewors,ingredient,ingredient_batch_3370
6009214505367,hake,ingredient,ingredient_batch_3371
1230000068307,plant-based mince,ingredient,ingredient_batch_3372
2005060000005,pork belly,ingredient,ingredient_batch_3373
6009223798521,biltong,ingredient,ingredient_batch_3374
2029620000007,duck breast,ingredient,ingredient_batch_3375
6009207762050,seasoning,ingredient,ingredient_batch_3376
2571030000004,beef fillet,ingredient,ingredient_batch_3377
2083110000007,beef sirloin steak,ingredient,ingredient_batch_3378
6009101996247,sausage,ingredient,ingredient_batch_3379
6009204681958,chicken sausages,ingredient,ingredient_batch_3380
6009182250221,lamb sosatie kebabs,ingredient,ingredient_batch_3381
6009175383516,cajun seasoning,ingredient,ingredient_batch_3382
2097140000005,duck legs,ingredient,ingredient_batch_3383
2579940000008,chicken,ingredient,ingredient_batch_3384
2067840000001,beef,ingredient,ingredient_batch_3385
2570630000001,lamb liver,ingredient,ingredient_batch_3386
6009223531913,beef burgers,ingredient,ingredient_batch_3387
6009189638886,chicken burgers,ingredient,ingredient_batch_3388
6009175675406,salmon,ingredient,ingredient_batch_3389
6009226159442,lamb sausage,ingredient,ingredient_batch_3390
6009223798514,biltong,ingredient,ingredient_batch_3391
2060280000006,beef sirloin steak,ingredient,ingredient_batch_3392
2029830000002,beef shin,ingredient,ingredient_batch_3393
20000851,biltong,ingredient,ingredient_batch_3394
2571000000003,ribeye steak,ingredient,ingredient_batch_3395
2033140000003,kipper,ingredient,ingredient_batch_3396
6009211813892,fish pie,ready_meal,ingredient_batch_3397
2575650000000,beef chuck eye steak,ingredient,ingredient_batch_3398
20000400,beef sausage,ingredient,ingredient_batch_3399
2093310000004,ostrich,ingredient,ingredient_batch_3400
6009204182448,biltong powder,ingredient,ingredient_batch_3401
2577450000006,pork shoulder chop,ingredient,ingredient_batch_3402
2005800000005,lamb neck,ingredient,ingredient_batch_3403
2571480000005,chicken,ingredient,ingredient_batch_3404
2579060000001,chicken,ingredient,ingredient_batch_3405
6009178236888,pork sausage,ingredient,ingredient_batch_3406
6001009032447,beef mince,ingredient,ingredient_batch_3407
6007875704068,bacon,ingredient,ingredient_batch_3408
6009207762074,spice rub,ingredient,ingredient_batch_3409
6009223531920,frikkadels,ingredient,ingredient_batch_3410
6005000537352,pork mince,ingredient,ingredient_batch_3411
2575770000003,boerewors,ingredient,ingredient_batch_3412
6001009030054,biltong,ingredient,ingredient_batch_3413
2571020000007,sirloin steak,ingredient,ingredient_batch_3414
6009223157038,chicken burger,ingredient,ingredient_batch_3415
20161385,ostrich steak,ingredient,ingredient_batch_3416
6009217300488,soy burger,ingredient,ingredient_batch_3417
2574590000002,pork fillet,ingredient,ingredient_batch_3418
6009171929725,steak rub,ingredient,ingredient_batch_3419
2565430000009,lamb curry,ingredient,ingredient_batch_3420
2579310000003,lamb shank,ingredient,ingredient_batch_3421
2004750000004,leg of lamb,ingredient,ingredient_batch_3422
2576260000008,boerewors,ingredient,ingredient_batch_3423
6009214424576,biltong,ingredient,ingredient_batch_3424
6009214424446,biltong,ingredient,ingredient_batch_3425
2570660000002,lamb,ingredient,ingredient_batch_3426
6005000459616,rainbow trout,ingredient,ingredient_batch_3427
6007875710267,smoked salmon,ready_meal,ingredient_batch_3428
6009189625114,frikkadels,ingredient,ingredient_batch_3429
6009217580361,biltong,ingredient,ingredient_batch_3430
6007875539387,frikkadels,ingredient,ingredient_batch_3431
6009217223824,biltong,ingredient,ingredient_batch_3432
2093460000008,beef short rib,ingredient,ingredient_batch_3433
6009207762012,seasoning,ingredient,ingredient_batch_3434
6009217436514,trout burger,ingredient,ingredient_batch_3435
6009189725050,hake burger,ready_meal,ingredient_batch_3436
6009184138756,spice mix,ingredient,ingredient_batch_3437
6009226151286,sausage,ingredient,ingredient_batch_3438
2575640000003,beef,ingredient,ingredient_batch_3439
6009189540790,seasoning,ingredient,ingredient_batch_3440
6009214470160,biltong,ingredient,ingredient_batch_3441
6009207125848,frikkadels,ingredient,ingredient_batch_3442
6009217580378,venison,ingredient,ingredient_batch_3443
6009223532231,beef sausage,ingredient,ingredient_batch_3444
6009223162254,biltong,ingredient,ingredient_batch_3445
6009217580354,biltong,ingredient,ingredient_batch_3446
20170172,ostrich droewors,ingredient,ingredient_batch_3447
2579510000001,beef bones,ingredient,ingredient_batch_3448
2570920000001,lamb chops,ingredient,ingredient_batch_3449
2573030000008,boerewors,ingredient,ingredient_batch_3450
6009207761985,seasoning,ingredient,ingredient_batch_3451
6007875744590,lamb burger,ingredient,ingredient_batch_3452
6009204206496,salmon,ingredient,ingredient_batch_3453
6009195434564,hake,ingredient,ingredient_batch_3454
6009214621319,mussels,ingredient,ingredient_batch_3455
2034160000004,corned beef tongue,ready_meal,ingredient_batch_3456
2029820000005,beef marrow bones,ingredient,ingredient_batch_3457
2034260000003,chicken thighs,ingredient,ingredient_batch_3458
6009214423319,droewors,ingredient,ingredient_batch_3459
20161378,ostrich fillet,ingredient,ingredient_batch_3460
20165888,bbq marinade,ingredient,ingredient_batch_3461
2093470000005,beef,ingredient,ingredient_batch_3462
6009195772840,rainbow trout,ingredient,ingredient_batch_3463
1230000068123,plant-based sausage links,ingredient,ingredient_batch_3464
2566180000004,t-bone steak,ingredient,ingredient_batch_3465
6009214777009,beef droewors,ingredient,ingredient_batch_3466
2573480000009,venison sausage,ingredient,ingredient_batch_3467
6009217580422,venison burgers,ingredient,ingredient_batch_3468
6009207681832,biltong,ingredient,ingredient_batch_3469
6007875287967,biltong,ingredient,ingredient_batch_3470
6009223531906,beef mince,ingredient,ingredient_batch_3471
6009223157045,chicken burgers,ingredient,ingredient_batch_3472
6009211447707,salmon,ready_meal,ingredient_batch_3473
2095690000001,duck legs,ingredient,ingredient_batch_3474
6009173548733,duck fat,ingredient,ingredient_batch_3475
2572500000005,lamb kidneys,ingredient,ingredient_batch_3476
6009211813908,hake curry ready meal,ready_meal,ingredient_batch_3477
6009207761978,steak seasoning,ingredient,ingredient_batch_3478
6009217300525,soy mince,ingredient,ingredient_batch_3479
6009211310124,venison droewors,ingredient,ingredient_batch_3480
6009184172354,biltong,ingredient,ingredient_batch_3481
6007875287974,ostrich droewors,ingredient,ingredient_batch_3482
6009223162230,biltong,ingredient,ingredient_batch_3483
2068820000004,lamb,ingredient,ingredient_batch_3484
6009195814557,beef stock,ingredient,ingredient_batch_3485
6009175382984,barbecue rub,ingredient,ingredient_batch_3486
6009189566233,gravy,ingredient,ingredient_batch_3487
2574470000009,beef fillet,ingredient,ingredient_batch_3488
6009223162247,droewors,ingredient,ingredient_batch_3489
6009223003632,salmon,ingredient,ingredient_batch_3490
6009217577552,chicken,ingredient,ingredient_batch_3491
6009226084508,paneer,ingredient,ingredient_batch_3492
6009217866175,droewors,ingredient,ingredient_batch_3493
2083010000008,ostrich fillet,ingredient,ingredient_batch_3494
6009195814564,vegetable stock,ingredient,ingredient_batch_3495
6009207762067,barbecue rub,ingredient,ingredient_batch_3496
2575660000007,steak,ingredient,ingredient_batch_3497
2565480000004,ostrich fillets,ingredient,ingredient_batch_3498
6007875744606,beef burger,ingredient,ingredient_batch_3499
6007875744583,lamb burger,ingredient,ingredient_batch_3500
6009217866182,beef droewors,ingredient,ingredient_batch_3501
6009000818855,lamb sausage,ingredient,ingredient_batch_3502
6009175048194,chilli salt,ingredient,ingredient_batch_3503
6009217580408,venison biltong,ingredient,ingredient_batch_3504
6007875744613,beef burger,ingredient,ingredient_batch_3505
2565460000000,ostrich steak,ingredient,ingredient_batch_3506
2573500000002,venison,ingredient,ingredient_batch_3507
6009217580415,venison droewors,ingredient,ingredient_batch_3508
6009217580392,biltong,ingredient,ingredient_batch_3509
2034050000008,beef tongue,ingredient,ingredient_batch_3510
6009217583010,venison mince,ingredient,ingredient_batch_3511
2034470000008,haddock,ingredient,ingredient_batch_3512
6009217866199,biltong,ingredient,ingredient_batch_3513
6009175272124,prawn,ingredient,ingredient_batch_3514
2579850000006,pork belly,ingredient,ingredient_batch_3515
6009175257428,ground meat,ingredient,ingredient_batch_3516
2575930000003,pork bones,ingredient,ingredient_batch_3517
6009211171329,salmon,ingredient,ingredient_batch_3518
2573490000006,venison,ingredient,ingredient_batch_3519
20199630,biltong,ingredient,ingredient_batch_3520
6009214772363,duck skin,ingredient,ingredient_batch_3521
2560260000007,duck,ingredient,ingredient_batch_3522
2566170000007,bone-in sirloin steak,ingredient,ingredient_batch_3523
6009184172330,droewors,ingredient,ingredient_batch_3524
6009189566219,beef gravy,ingredient,ingredient_batch_3525
6009226084522,tofu,ingredient,ingredient_batch_3526
6007875744675,lamb burger,ingredient,ingredient_batch_3527
700083696991,chipotle chilli sauce,ingredient,ingredient_batch_3528
2034060000005,corned beef,ingredient,ingredient_batch_3529
2579860000003,pork belly,ingredient,ingredient_batch_3530
6007875287806,venison droewors,ingredient,ingredient_batch_3531
6009182309974,harissa,ingredient,ingredient_batch_3532
6009214954738,duck sausage,ingredient,ingredient_batch_3533
6007875287899,biltong,ingredient,ingredient_batch_3534
2574610000005,duck breast,ingredient,ingredient_batch_3535
6009207928265,trout,ingredient,ingredient_batch_3536
6009226395529,squid,ingredient,ingredient_batch_3537
2014310000009,beef tongue,ingredient,ingredient_batch_3538
2014320000006,corned beef,ingredient,ingredient_batch_3539
6009226084492,tempeh,ingredient,ingredient_batch_3540
6007875303216,fish pie,ready_meal,ingredient_batch_3541
6009182310970,peri-peri spice blend,ingredient,ingredient_batch_3542
2080290000001,smoked mackerel fillets,ingredient,ingredient_batch_3543
6009182309998,zaatar,ingredient,ingredient_batch_3544
6009182309929,chimichurri,ingredient,ingredient_batch_3545
6009226656101,venison,ingredient,ingredient_batch_3546
6009204079076,prawns,ingredient,ingredient_batch_3547
2570680000006,lamb,ingredient,ingredient_batch_3548
2562980000008,beef ribs,ingredient,ingredient_batch_3549
2068800000000,lamb chops,ingredient,ingredient_batch_3550
2583060000008,kingklip,ingredient,ingredient_batch_3551
6009233594465,haloumi,ingredient,ingredient_batch_3552
2579250000002,chicken,ingredient,ingredient_batch_3553
2583760000001,kingklip,ingredient,ingredient_batch_3554
2581720000009,chicken wings,ingredient,ingredient_batch_3555
6009245606019,mussels,ingredient,ingredient_batch_3556
6009233823572,chicken,ingredient,ingredient_batch_3557
6009245423425,tempeh,ingredient,ingredient_batch_3558
6009233982828,duck breast,ingredient,ingredient_batch_3559
6009245223445,beef,ingredient,ingredient_batch_3560
2582760000004,chicken,ingredient,ingredient_batch_3561
6009245609867,fish sausage,ingredient,ingredient_batch_3562
2583540000009,pork skewers,ingredient,ingredient_batch_3563
6009245426112,tofu,ingredient,ingredient_batch_3564
2582230000008,pork ribeye steak,ingredient,ingredient_batch_3565
2582380000002,picanha steak,ingredient,ingredient_batch_3566
2582880000007,pork cheek,ingredient,ingredient_batch_3567
2581100000001,venison,ingredient,ingredient_batch_3568
6009245439747,taco shells,ingredient,ingredient_batch_3569
6009245460048,droewors,ingredient,ingredient_batch_3570
6009245423517,tofu tempeh kebabs,ingredient,ingredient_batch_3571
6009233586767,chicken necks,ingredient,ingredient_batch_3572
2582940000008,lamb tripe,ready_meal,ingredient_batch_3573
2581300000009,boerewors,ingredient,ingredient_batch_3574
2583010000003,chicken leg quarters,ingredient,ingredient_batch_3575
6009245605968,smoked trout sausage,ingredient,ingredient_batch_3576
2581180000007,chicken breast,ingredient,ingredient_batch_3577
2581570000006,wagyu beef sirloin steak,ingredient,ingredient_batch_3578
6009245378008,frikadels,ingredient,ingredient_batch_3579
6009233410482,frikkadels,ingredient,ingredient_batch_3580
2581500000007,chicken,ingredient,ingredient_batch_3581
6009233551659,biltong,ingredient,ingredient_batch_3582
6009233563225,tofu,ingredient,ingredient_batch_3583
2581630000007,beef blade steak,ingredient,ingredient_batch_3584
6009233788994,fish fillets,ingredient,ingredient_batch_3585
2583770000008,trout,ingredient,ingredient_batch_3586
2583810000005,tuna steak,ingredient,ingredient_batch_3587
2581650000001,chicken sausage,ingredient,ingredient_batch_3588
6009245381770,squid,ingredient,ingredient_batch_3589
6009233789083,chicken,ingredient,ingredient_batch_3590
2583590000004,pork rib,ingredient,ingredient_batch_3591
6009245240466,chicken breast,ingredient,ingredient_batch_3592
2583330000004,chicken sausage,ingredient,ingredient_batch_3593
6009245423500,tofu sausage,ingredient,ingredient_batch_3594
6009245068398,frikadels,ingredient,ingredient_batch_3595
2582950000005,pork trotters,ingredient,ingredient_batch_3596
2582930000001,osso buco,ingredient,ingredient_batch_3597
2582790000005,pork rashers,ingredient,ingredient_batch_3598
1230000066024,plant-based steak,ingredient,ingredient_batch_3599
6009245223544,beef mince,ingredient,ingredient_batch_3600
2581540000005,lamb leg chops,ingredient,ingredient_batch_3601
6009245366357,haddock,ready_meal,ingredient_batch_3602
6009245458205,pork sausage,ingredient,ingredient_batch_3603
6009233589010,trout sausage,ingredient,ingredient_batch_3604
6009233551666,droewors,ingredient,ingredient_batch_3605
6009233549663,bacon,ingredient,ingredient_batch_3606
2584090000006,chicken breast,ingredient,ingredient_batch_3607
6009233519277,bacon,ingredient,ingredient_batch_3608
2582110000005,hake,ingredient,ingredient_batch_3609
2583570000000,pork riblets,ingredient,ingredient_batch_3610
2584070000002,chicken thigh,ingredient,ingredient_batch_3611
6009245254920,chicken,ingredient,ingredient_batch_3612
6009245423432,tofu,ingredient,ingredient_batch_3613
2583310000000,sausage,ingredient,ingredient_batch_3614
6009233551628,biltong,ingredient,ingredient_batch_3615
6009223701248,chicken mince,ingredient,ingredient_batch_3616
6009245326870,chicken breast,ingredient,ingredient_batch_3617
2582220000001,chicken sausage,ingredient,ingredient_batch_3618
2582170000007,lamb leg chops,ingredient,ingredient_batch_3619
6009245352015,chicken wing tips,ingredient,ingredient_batch_3620
2581120000005,ostrich fillet roast,ingredient,ingredient_batch_3621
2583980000003,duck necks,ingredient,ingredient_batch_3622
6009233823565,chicken burger,ingredient,ingredient_batch_3623
2580110000001,beef,ingredient,ingredient_batch_3624
6009233286728,tofu,ingredient,ingredient_batch_3625
1230000156554,plant-based burger patty,ingredient,ingredient_batch_3626
6009233549656,pork sausage,ingredient,ingredient_batch_3627
6009245423449,tofu,ingredient,ingredient_batch_3628
6009233275999,haddock,ingredient,ingredient_batch_3629
2583290000007,hake fillets,ingredient,ingredient_batch_3630
6009233798078,chicken hearts,ingredient,ingredient_batch_3631
2581710000002,smoked trout,ingredient,ingredient_batch_3632
6009233588990,angelfish goujons,ready_meal,ingredient_batch_3633
6009233958151,lamb curry,ready_meal,ingredient_batch_3634
6009245423524,tofu burger,ingredient,ingredient_batch_3635
2581070000001,beef short ribs,ingredient,ingredient_batch_3636
6009233551673,droewors,ingredient,ingredient_batch_3637
2582770000001,kassler chops,ingredient,ingredient_batch_3638
6009217701032,chicken,ingredient,ingredient_batch_3639
2584050000008,chicken skewers,ingredient,ingredient_batch_3640
6009233958144,chicken leek pie,ready_meal,ingredient_batch_3641
6009245458199,pork sausage,ingredient,ingredient_batch_3642
2580760000000,chicken,ingredient,ingredient_batch_3643
6009245366340,hake,ready_meal,ingredient_batch_3644
2583020000000,ostrich fillet,ingredient,ingredient_batch_3645
2584100000002,chicken breast,ingredient,ingredient_batch_3646
6009233789151,pork sausage,ingredient,ingredient_batch_3647
2582260000009,boerewors,ingredient,ingredient_batch_3648
2584160000004,tuna,ingredient,ingredient_batch_3649
2581580000003,ribeye steak,ingredient,ingredient_batch_3650
6009233551635,biltong,ingredient,ingredient_batch_3651
6009233586774,chicken liver,ingredient,ingredient_batch_3652
6009226991684,beef fat,ingredient,ingredient_batch_3653
2581640000004,beef chuck eye steak,ingredient,ingredient_batch_3654
2581090000005,tripe,ingredient,ingredient_batch_3655
2583750000004,tilapia,ingredient,ingredient_batch_3656
2583380000009,beef skewers,ingredient,ingredient_batch_3657
2581510000004,beef,ingredient,ingredient_batch_3658
6009245223407,minced beef,ingredient,ingredient_batch_3659
6009233501203,bacon,ingredient,ingredient_batch_3660
2583410000009,beef rib,ingredient,ingredient_batch_3661
2584080000009,chicken,ingredient,ingredient_batch_3662
6009173213389,duck liver,ingredient,ingredient_batch_3663
6009233586750,gizzards,ingredient,ingredient_batch_3664
6009233410475,beef sausage,ingredient,ingredient_batch_3665
2581660000008,chicken leg,ingredient,ingredient_batch_3666
2581690000009,chicken breast,ingredient,ingredient_batch_3667
2583100000005,kingklip,ingredient,ingredient_batch_3668
2581590000000,beef,ingredient,ingredient_batch_3669
2580750000003,chicken,ingredient,ingredient_batch_3670
2084930000000,chicken breast,ingredient,ingredient_batch_3671
2028910000000,sirloin steak,ingredient,ingredient_batch_3672
2031580000003,chicken,ingredient,ingredient_batch_3673
2061550000009,boerewors,ingredient,ingredient_batch_3674
2061480000001,chicken,ingredient,ingredient_batch_3675
2068830000001,lamb chops,ingredient,ingredient_batch_3676
2071920000003,beef sirloin steak,ingredient,ingredient_batch_3677
2032130000009,chicken,ingredient,ingredient_batch_3678
20144791,beef mince,ingredient,ingredient_batch_3679
2562930000003,chicken thigh,ingredient,ingredient_batch_3680
2093340000005,chicken,ingredient,ingredient_batch_3681
2064510000002,chicken,ingredient,ingredient_batch_3682
2578740000003,boerewors,ingredient,ingredient_batch_3683
2563010000005,pork belly,ingredient,ingredient_batch_3684
2578410000005,chicken steaks,ingredient,ingredient_batch_3685
2020270000003,roast chicken,ingredient,ingredient_batch_3686
20150952,beef patties,ingredient,ingredient_batch_3687
6009182649780,bacon,ingredient,ingredient_batch_3688
2563020000002,pork ribeye steak,ingredient,ingredient_batch_3689
2029970000009,beef stew meat,ingredient,ingredient_batch_3690
20076474,chicken kebabs,ingredient,ingredient_batch_3691
6009178641545,hake,ingredient,ingredient_batch_3692
2578170000000,chicken,ingredient,ingredient_batch_3693
2070950000007,chicken,ingredient,ingredient_batch_3694
2082140000001,chicken,ingredient,ingredient_batch_3695
2575840000001,chicken,ingredient,ingredient_batch_3696
6009204182479,biltong,ingredient,ingredient_batch_3697
6009217484898,pork sausage,ingredient,ingredient_batch_3698
2573110000003,pork steak,ingredient,ingredient_batch_3699
6009178802120,bacon,ingredient,ingredient_batch_3700
2570910000004,chicken,ingredient,ingredient_batch_3701
2070940000000,whole chicken,ingredient,ingredient_batch_3702
2575970000001,chicken wings,ingredient,ingredient_batch_3703
20012199,hake,ingredient,ingredient_batch_3704
6009101091225,beef mince,ingredient,ingredient_batch_3705
2578340000007,beef short rib,ingredient,ingredient_batch_3706
6009204253780,chicken kebabs,ingredient,ingredient_batch_3707
2565660000008,pork loin chops,ingredient,ingredient_batch_3708
2570900000007,pork ribs,ingredient,ingredient_batch_3709
6009207323589,frikkadels,ingredient,ingredient_batch_3710
